evaluation,label
为了个摇控才晒的单，在官网店拿了好几十台电视了，记得我进手第一台电视时的客服都是抢着回答问题和服务的，可是还没到两年，好像微鲸的初心变了，每次和客服交流对话都是和像机器人一样死板。做为客服无法为客户带来好的体验，这是作为客服的悲哀。但是微鲸的电视质量还是有保证的，拿了那么多台电视机，就只是坏个了摇控，画质和色彩也还行。就是现在涨价涨的厉害。再一个是二代的电视的脚比一代的不方便。最后祝微鲸越来越好，成长的同时别忘了初心。,负面
最差劲的一次购物，半颗星都不想给，电视无法领取会员客服都无法解决，让打技术支持电话，打电话给技术支持，态度不错，告诉我也没办法解决，要下班了，第二天再找相关人员解决。电话过程中，旁边其他客服聊天声音特别大。 特别是京东回复客服，完全没有替客户解决问题的态度，微鲸客服严重需要培训啊。太失望了，本来抱很大希望的。这台机器肯定是退货后从新包装了又直接发过来的。账号已经被领取过了。,负面
电视清晰度还不错，音响效果好，曲面时尚，希望不要容易出故障！售后安装服务太差，投诉后也没有回馈，让人担忧以后的服务！,负面
lj啊，刚过一个月就出了问题，卡机，进不去系统了，不能退了，给换了一个，悔不当初啊,负面
电视挺大的，支架就2颗螺丝放不稳，摆电视柜上一碰就摇摇晃晃，猫爬柜子上碰了下电视直接掉地上碎屏了，不退不换，修理费3298元比新买还贵，无语……,负面
新电视拆开就开不了机，本来是想退 无奈墙上的挂架已经打洞安好了，只能申请换，现在还没接到换货的电话 还是选大牌子吧,负面
一星都不值，六一收货，六二开机（第三次开机）出现黑屏，拍照反应给京东，要求退货，京东安排厂家售后检测，检测师傅上门开机，翻翻菜单，记录sn码，就得出结论机器正常，对您没看错就这么简单，这就是故障检测。并且填写服务单是可以涂改的，用语还是要向上面人请示的，按实际填写好像还不行，这就是微鲸的售会。我直接拒签了这个服务单。把服务单发出来大家看看，京东售后也看看是不是与你们收的反馈一致，我这是复印第三联。顺便把故障照片也发一下大家也看看。发这个评论时是六月十二日晚八点了。至今我还在等着结果。但愿我这是个例，算我倒霉，说这么多供大家参考吧。,负面
电视挺大的，支架就2颗螺丝放不稳，摆电视柜上一碰就摇摇晃晃，猫爬柜子上碰了下电视直接掉地上碎屏了，不退不换，修理费3298元比新买还贵，无语……,负面
货己收到，维修标贴损毁，售后说派人上门，结果被忽悠，感觉还行，没人安装，自己动手，已经在使用了,负面
已经是第三台微鲸电视了，总体上微鲸电视性价比还是非常高的。服务也很到位，之前买的第一台微鲸电视，到家后没有一星期就出现了黑屏的问题。立马联系了客服，第二天还是第三天师傅就上门来检查电视问题，确认是电视的问题后，填了相关单据后接着就给换了台新的，到现在没什么问题，这也是我还能买第二台，第三台的原因。不过电视只有1年的保修，还是建议大家购买京东的延保服务，花小钱办大事，用起来也省心。总之微鲸电视还是很不错的，短时间内得到了大家的认可，希望能越做越好。,负面
lj啊，刚过一个月就出了问题，卡机，进不去系统了，不能退了，给换了一个，悔不当初啊,负面
差评差评差评,负面
第二次买微鲸的产品，主要还是看了之前哔哩哔哩上面的比较。最后在和小米电视之间选了微鲸。在软件方面没有太大问题，因为微鲸本身就是电视猫的定制版，软件安装也没有太多问题，非常方便。但是有一点觉得略微小失望，就是原本写支持HDR，但是好像不知道如何在系统里面打开…如果没有HDR虽然也没有影响，但是一开始不宣传就可以了…,负面
电视暂时看着还可以，就是屏幕上有点脏，卖家服务态度很好，就是配送的东西太慢了，半个多月了还没收到赠品呢,负面
国产新秀牌子，6，18拍的，说是送手环，价格也不高，抱着试试看的想法拍的，价格2998.说说优点吧：1.很大，真大，比想象中大不少，这个价格基本买不到别的牌子这么大的。所以性价比高。2，ips硬屏就是好，可视角度大，，颜色不失真。3，底座安装没要钱，免费。4，系统流畅，配置高2+16G，没卡顿，5，系统开放，软件安装没限制6，usb3.0速度快，.蓝牙语音遥控很好用，7，活动免费送一幅挂架，已收到。优点一堆，想到这么多想说这些吧，缺憾：1，用网络看直播电视清晰度不够，家里20m移动宽带，有时略卡。和广电有线高清节目相比有差距，毕竟那些节目得花银子。2.高清节目最好买腾讯会员或者其他会员，赠的会员我还没来得及兑换。(感觉现在买电视像买汽车后期要想享受还得花钱)3，作为微鲸这款55最便宜的电视虽是硬屏但是国产京东方产的，质量不知道咋样，去年好像LG的，又是节约成本的地方。所以既然是初级入门产品，对画质要求高的还是建议选中高端拳头产品型号。第一次码字这么多，累啊……够50字了吧？,负面
还行吧，可以，这个个价钱，要什么真4。一般般喽,负面
很垃圾，买了两台电视，账号不能通用，如果送的会员到期，到时候还要买两个会员，一个会员只能用一台电视。我靠。屏幕偏暗。后悔中。。。。,负面
居然没有发票？！京东太让人失望了，电视刚开始用，有些功能还没试，用过再评价。遥控器非常好用，操作和手机类似，很简单，家里老人也很快上手。,负面
垃圾电视。整天死机的。,负面
垃圾中的战斗机，新机到手，通电后，闪一下就开不了机了,负面
买个了5000块的的电视，结果因为客服问题。电视到了几天放等个挂架。你挂架和电视分开送就算了，明明是下单就可以登记发货挂架的。结果跟我说收到货才登记。就算收货登记也就算了，发货还要7个工作日。这是什么概念？起码12天。垃圾的微鲸，再也不买你们产品了,负面
强烈差评，这么明显的亮度不均，发白，加色差，竟然说是正常现象，我倒问一下眼睛正常不。,负面
送货很快，但是没有送支架，说是评论后送支架，所以无法评价质量。“6.17号22点2998限量秒杀500台！送89元原装挂架！评论晒单再送价值199元智能手环”---从活动的表述上看，应该支架与评价无关。我不理解，商家要这样的评价有何用处？要看有内涵的评价只能等以后再说了。,负面
"显示效果还行，操作系统略卡。语音助手等于xujia宣传，因为需要你额外购买一个，在宣传页仔细看才能看到藏在里面很小的一行字""语音遥控器需要购买"" 不知道为啥今年电视机涨价这么多，去年买的微鲸4k 43寸才1298 今年一个1080p的都要1800",负面
一般般啦！都是涨价后买的！质量嘛就是中低档啦,负面
一星都不值，六一收货，六二开机（第三次开机）出现黑屏，拍照反应给京东，要求退货，京东安排厂家售后检测，检测师傅上门开机，翻翻菜单，记录sn码，就得出结论机器正常，对您没看错就这么简单，这就是故障检测。并且填写服务单是可以涂改的，用语还是要向上面人请示的，按实际填写好像还不行，这就是微鲸的售会。我直接拒签了这个服务单。把服务单发出来大家看看，京东售后也看看是不是与你们收的反馈一致，我这是复印第三联。顺便把故障照片也发一下大家也看看。发这个评论时是六月十二日晚八点了。至今我还在等着结果。但愿我这是个例，算我倒霉，说这么多供大家参考吧。,负面
